GEOID,INVESTPER,INVESTPER_A,disadvantaged,RISK_SCORE,TotPop,CIscore,Ozone,PM2_5,PM2_5_P,DieselPM,DieselPM_P,Pesticide,PesticideP,Tox_Rel,Tox_Rel_P,Traffic,TrafficP,DrinkWat,DrinkWatP,Lead,Lead_P,Cleanup,CleanupP,GWThreat,GWThreatP,HazWaste,HazWasteP,ImpWatBod,ImpWatBodP,SolWaste,SolWasteP,PollBurd,PolBurdSc,PolBurdP,Asthma,AsthmaP,LowBirtWt,LowBirWP,Cardiovas,CardiovasP,Educatn,EducatP,Ling_Isol,Ling_IsolP,Poverty,PovertyP,Unempl,UnemplP,HousBurd,HousBurdP,Elderly65,Hispanic,White,AfricanAm,NativeAm,OtherMult,AAPI
6115040600,1.000251557,0.010005794,0,20.74798814,5702,27.60477018,0.04490202,8.498994848,22.70068451,0.205601865,63.12383323,466.099317,85.31034483,22.23143323,12.09052263,698.9396755,36.0125,296.3203705,23.22967404,52.02525557,54.37933207,1,17.07726764,8.5,42.07205711,0.11,19.24553276,0,0,0,0,33.29586098,4.065418012,24.96577474,44.37,48.11814556,4.78,46.2920195,24.72,97.56979063,30.7,80.91622374,10.2,62.66071187,45.9,77.31155779,7.4,70.90057262,15.8,42.82636248,12.9428,42.8972,43.9144,3.1042,0.8067,5.7524,3.5251
6071010009,1.015851077,0.010371727,0,18.67117309,4025,26.47181712,0.06350576,8.777423283,32.2215308,0.177781209,57.88425638,0,0,115.0731011,24.96874219,1760.764665,83.1125,319.9004312,29.74896965,21.43199395,13.79962193,14,73.36692796,0,0,0.45,65.91661152,0,0,0,0,37.0178418,4.519871131,34.29993777,79.11,84.57128614,2.68,5.812163202,29.58,99.4890329,21.4,67.12224753,2.5,19.86737042,38.7,67.17336683,9.2,82.74336283,9.3,11.24207858,12,55.7019,34.7081,6.236,0,2.3851,0.9689
6065042745,1.029796648,0.010710177,0,36.16500156,5413,22.34793398,0.06591477,9.414683025,43.434972,0.009871511,3.783447418,14.46748835,62.96551724,103.8422648,23.81845461,1270.576822,71.3625,237.4788892,10.20357187,26.32142437,19.45809704,7,50.31728257,7,37.60584426,0,0,0,0,2.2,54.84536082,37.04267009,4.52290266,34.37461108,42.84,45.86241276,4.25,32.47369772,14.5,63.45962114,9.8,41.23006834,1.7,13.30355934,26.8,48.20351759,9.8,85.48932847,17.5,51.77439797,31.8862,38.0935,51.21,5.0065,0,1.8844,3.8057
6083002209,1.048408822,0.011179151,0,13.42966402,3613,24.98840692,0.03419029,7.822329665,11.83571873,0.232792943,67.59178594,0,0,35.72415987,15.71642911,1187.714071,68.2625,246.3726714,11.16523042,49.78897963,51.27914304,7,50.31728257,2,14.31180475,0.32,52.64063534,17,96.78706426,0.5,22.08476518,35.44419346,4.327728981,30.26757934,82.18,86.65254237,2.88,7.954837054,12.69,52.00648056,40.6,90.40749177,13.6,73.09514143,45.6,76.98492462,4,30.88235294,15.4,40.89987326,7.3623,83.5594,11.9015,0.775,0.0277,0.6366,3.0999
6029003600,1.050571646,0.011234963,0,18.38399409,4194,38.23741629,0.06236471,12.34103117,90.08089608,0.048134097,17.13752334,0,0,615.5496623,55.61390348,144.7559932,2.2875,517.0115913,62.13313351,82.57740511,91.5942029,0.4,5.636431504,8,40.7604184,0.175,30.16545334,0,0,0.5,22.08476518,40.53868783,4.949765732,44.3434972,38.56,39.00797607,6.75,87.22093918,23.07,95.30159521,28.3,77.99291319,11,65.62457707,53.2,85.33919598,16.5,98.02186361,16.9,48.51711027,9.9905,38.7458,59.2752,0.5484,0.5722,0.8584,0
6065045900,1.053953184,0.011322783,0,18.18651599,1645,34.58981943,0.03975537,9.227607837,40.89607965,0.010640271,4.107031736,710.557522,87.24137931,6.2293437,7.876969242,171.5232613,3.15,744.7294503,84.8007993,45.58992875,45.20478891,11.75,64.98693542,2.55,16.8686701,0,0,7,66.73666527,0.5,22.08476518,35.88874786,4.382008986,31.46235221,75.7,82.44017946,7.36,92.89196818,25.73,98.10568295,25.6,74.33561124,18.7,84.70699689,41,70.52763819,5.8,55.0234253,11.5,20.63371356,19.0274,49.3617,41.3982,4.8632,0,3.5258,0.8511
6065042717,1.054479069,0.011336502,0,22.87020023,5181,17.47273527,0.06236471,10.26239509,50.84007467,0.006020368,2.464219042,0,0,89.62146507,22.48062016,-999,-999,595.4387356,68.36518047,35.76611822,31.44297417,0,0,0,0,0,0,1,12.45275094,0,0,26.00089849,3.174704541,10.16801493,39.63,41.02691924,4.69,43.54631768,15.75,70.30159521,17.2,60.14932928,5.3,39.20692922,39.6,68.63065327,6.3,60.56741281,16,43.89100127,8.5312,54.3138,40.4555,0,0,2.8952,2.3355
6071010422,1.056807696,0.01139745,0,19.45860901,1859,15.88813283,0.06350576,6.814012789,6.148102054,0.010377852,4.032358432,0,0,13.032657,9.614903726,207.8475491,4.3125,487.29243,58.79855127,53.48943122,56.48393195,0,0,5.5,32.37589241,0,0,0,0,0,0,21.36189253,2.608282835,4.206596142,36.78,36.24127617,2.6,5.337439056,31.63,99.70089731,11.8,47.77271577,-999,-999,49.3,80.95477387,9.1,82.32691307,-999,-999,14.4164,28.7789,51.3179,12.3722,1.1834,2.2055,4.142
6071011404,1.073799778,0.011852222,0,29.2730917,4585,12.32529144,0.0685917,5.374783648,1.680149347,0.011657842,4.405724953,0.006560549,11,8.2466367,8.389597399,110.75679,1.35,501.8722196,60.74684651,19.37549673,11.55639572,0,0,0,0,0,0,0,0,0.25,11.59221077,17.1667076,2.096051589,1.344119477,55.7,63.55932203,5.58,66.2817552,21.72,92.92123629,7.8,33.48519362,1.2,8.485586683,38.6,67.01005025,6.7,64.51067153,11.8,22.10392902,18.4297,19.4984,76.9248,1.265,0.1527,1.6794,0.4798
6099000501,1.075716011,0.011904633,0,21.656949,8309,31.36078914,0.05168937,10.74721905,53.34163037,0.162495193,54.32482887,4398.656833,96.31034483,877.7936605,61.89047262,1022.995333,59.3875,1049.719172,99.75021856,26.90932216,20.28985507,10.3,61.79544606,14.5,56.9483646,0.705,78.51753805,6,58.69382612,2,52.89805269,63.17208742,7.713299326,94.32482887,39.43,40.65304088,4.35,34.77033616,12.1,46.74725823,15.3,55.98582637,3.4,27.25673298,21.7,37.63819095,5.7,53.8912025,9.9,13.56147022,10.6631,45.0114,43.483,0,0,2.9245,8.5811
6029003500,1.077970012,0.011966579,1,25.41253428,8292,45.24517001,0.06236471,12.88079214,93.27940261,0.101642628,37.78469197,15.12160532,63.37931034,677.2160033,57.52688172,275.9888998,7.0375,517.0115913,62.13313351,64.52798222,72.21172023,5,42.60918253,4.25,26.61464387,0.525,70.93315685,0,0,7.5,84.74226804,55.16429011,6.735548866,82.71313006,38.56,39.00797607,5.67,68.41159867,23.07,95.30159521,27.6,77.05644141,-999,-999,48.9,80.55276382,4.9,43.0895367,16.6,47.05956907,12.0357,34.5273,57.5133,1.218,0,4.6189,2.1225
6045011102,1.078840915,0.0119906,0,31.37153424,4188,12.38593077,0.03716809,5.907924968,2.862476665,0.002452788,0.945861854,0.238684009,32.79310345,0,0,98.57758946,1.05,300.5923595,24.05395279,30.49366274,24.59987398,11,63.69914147,60,92.47883115,0.1,16.63798809,4,43.78412432,11,92.80641466,29.06272365,3.548552785,15.79340386,21.59,11.10418744,2.33,3.477033616,13.07,54.39930209,13.6,52.12604404,1.4,10.44796319,29.2,52.52512563,6.1,58.35502343,16.8,48.0608365,32.8319,19.9379,71.8243,0.7402,5.7068,1.2655,0.5253
6025011201,1.084021457,0.012134488,0,36.21199618,6221,31.7634405,0.04901945,8.73752333,31.20099564,0.108594903,39.9502178,240.0632851,81.51724138,33.54686227,15.1287822,920.5933768,53.05,307.2391104,25.36530536,21.89748486,14.48015123,24,85.62896603,9,43.84858044,0.845,82.40900066,10,82.96934061,0,0,46.23417797,5.645183946,60.19912881,80.73,85.60568295,2.89,8.031819348,16.69,74.83798604,16.9,59.56719818,18.2,83.8408445,22.4,39.39698492,8.2,76.69182717,5.7,2.129277567,10.2877,85.1149,9.4036,2.379,0.1125,1.0288,1.9611
6015000202,1.089226058,0.012280783,0,29.07759444,3591,19.71337778,0.0363779,4.391937422,0.659614188,0.003502419,1.505911637,249.5980385,81.65517241,0.145747667,2.888222056,171.3734087,3.1375,412.6359255,47.58336456,44.75300706,44.03276623,0,0,24,73.53478333,0,0,1,12.45275094,8.5,87.72050401,27.8401459,3.399276285,13.64032358,49.35,55.70787637,-999,-999,19.45,85.76769691,10.5,43.77372817,0.6,2.814995263,34.9,61.64572864,6.1,58.35502343,15,38.78326996,28.1537,12.3085,68.3097,4.7062,3.9543,8.4378,2.2835
6095252802,1.095010221,0.012445439,0,13.2395251,938,14.66009855,0.04259906,8.226266472,16.78904792,0.025414093,8.911014312,0,0,545.3783162,53.27581895,907.3609015,52.1125,535.769449,63.61933308,54.97229151,58.72715816,12,68.94363568,273,99.63473352,6.225,98.34546658,0,0,1,35.71592211,43.78674096,5.346352374,53.45364032,10.48,1.009471585,3.12,10.58506543,10.76,36.1665005,2.7,9.288787649,-999,-999,24.4,43.32914573,-999,-999,18.9,58.22560203,0,18.4435,52.5586,17.6972,0,6.0768,5.2238
6027000800,1.100583091,0.012606168,0,27.83775217,3054,23.55490275,0.06051699,4.356530852,0.634723086,0.000213569,0.037336652,0.016807227,15.13793103,93.3427658,22.88072018,80.87145915,0.8,575.2247979,67.24116398,53.58461031,56.60995589,42,94.12094065,15.5,60.43499917,3.2,96.50562541,8,72.15455691,30.5,99.7021764,48.69705905,5.945901238,66.9943995,35.83,34.74576271,2.91,8.147292789,10.49,34.04785643,20.3,65.32523412,9.4,59.37203952,40.2,69.48492462,4.3,35.02082249,12.2,24.46134347,24.4597,29.3386,60.1179,1.6699,5.0753,2.1284,1.6699
6107001901,1.105756488,0.012757233,0,13.7052051,3761,27.6400261,0.06236471,14.51342856,98.55631612,0.04342077,15.50715619,1.679429659,46.17241379,2237.808762,81.15778945,578.5401509,26.675,578.2337715,67.56587986,33.71627472,28.93509767,57,96.97648376,45.5,88.49410593,0.2,35.6187955,1,12.45275094,0,0,53.34190016,6.513035414,78.86745488,46.26,50.90977069,3.8,22.08108802,13.76,59.1226321,18.3,61.80713743,-999,-999,34,60.21356784,3,17.11348256,9.5,12.00253485,14.9694,54.9322,42.8609,0,0,0.2393,1.9676
6065044516,1.110138786,0.012886613,0,29.04892718,6109,16.57781299,0.06464682,6.434079061,4.754200373,0.036354248,13.01804605,0,0,0.044638333,1.825456364,364.6930532,11.95,383.5672559,40.32721369,33.41005923,28.44360428,0,0,0,0,0.11,19.24553276,0,0,0.7,24.83390607,19.10082915,2.332207446,2.377100187,71.47,79.33698903,5.5,64.47267129,21.39,92.03639083,28.7,78.51176917,13.1,71.67411016,47.5,79.13316583,1.3,2.290473712,19.4,60.55766793,12.8663,66.4593,25.3069,3.5685,0,3.5685,1.0967
6095252911,1.122236789,0.013250638,0,29.12909003,4818,20.29127063,0.0438112,7.569730452,10.06845053,0.218615251,65.2769135,2.494556977,49.13793103,354.5353343,44.84871218,1169.713647,67.4125,267.1571257,17.48470089,9.648279352,3.516068053,0,0,3,22.11522497,0.26,44.72534745,4,43.78412432,0,0,31.78364286,3.88077648,21.50591164,77,83.31256231,4.85,48.26789838,15.24,67.94616152,7.3,31.35914958,6.3,44.75571796,16.6,25.9798995,1.7,4.229567933,20.6,65.18377693,56.5795,10.9381,74.9274,5.3964,0.166,2.1586,6.4134
6065043702,1.131724948,0.013543314,0,25.52141495,4760,21.21654242,0.06464682,8.461757742,21.82949596,0.1688017,55.94275047,0,0,40.53192497,16.65416354,297.7239026,8.1625,385.8150511,40.55201699,34.59489334,30.08191556,0,0,0,0,0.3,50.13898081,0,0,0.2,9.667812142,26.22467958,3.202028167,10.55382701,69.41,78.04087737,5.88,72.85091096,22.28,93.90578265,16.8,59.3140977,4.6,35.33631073,36.4,63.76884422,4.7,40.60385216,13.7,31.73637516,16.9748,44.0756,50,1.5546,0.8193,1.9538,1.5966
6049000100,1.137575096,0.013726983,0,36.78801438,3509,31.77820856,0.0482775,5.237534749,1.431238332,0.019149013,6.95706285,18.4251007,65.44827586,0,0,170.3659605,3.1,434.7139699,50.71812164,58.69545763,63.96975425,0,0,33,82.10194255,0.1,16.63798809,5,51.21797564,3,63.66552119,34.8254913,4.25218557,28.55009334,120.52,95.97457627,-999,-999,11.59,43.02093719,16.9,59.56719818,-999,-999,48.1,79.8241206,14,95.71837585,20.1,63.25728771,20.1767,13.5081,79.9943,2.9353,2.2799,0.9689,0.3135
6065043602,1.139818155,0.013798064,0,24.19303934,3389,30.80701978,0.06591477,9.20798389,40.73428749,0.072405511,26.85749844,0,0,59.35160193,19.30482621,448.6957912,17.3375,117.0700907,4.383664294,67.77890758,76.25708885,9.7,59.92907801,0,0,0.255,43.65320979,0,0,0,0,30.25094885,3.693634846,18.24517735,66.11,75.42372881,5.46,63.53605337,22.69,94.57876371,41.2,90.76183245,9.3,58.95249695,57.2,89.35929648,9.5,83.97969807,30.8,91.7617237,8.4391,74.9779,15.4323,3.8359,0,2.5376,3.2163
6065044102,1.143653493,0.013920457,0,20.97774923,2907,35.15030425,0.0685917,9.380792517,43.01182327,0.416103187,85.78718108,0,0,129.6889318,26.90672668,278.6716515,7.1375,488.6673694,59.03584364,79.92846213,89.18714556,2,25.6252333,0,0,0.1,16.63798809,0,0,0.1,2.520045819,37.04090356,4.522686967,34.34971998,89.5,89.4441675,4.31,33.94919169,25.88,98.23030907,23.3,70.39989876,-999,-999,59.4,91.26884422,5.6,52.5247267,29.5,89.69581749,12.7279,62.1603,27.5886,5.7448,0,3.956,0.5504
6069000802,1.144223953,0.013938754,0,38.12411706,3049,23.48832394,0.04618342,4.617435229,0.746733043,0.000856152,0.248911014,11.95993495,61.68965517,1.792791967,5.626406602,38.43949713,0.125,822.384471,95.32908705,48.7862196,49.84247007,33.5,89.92161254,20,68.42105263,2.05,92.68034414,7,66.73666527,18,97.64032073,49.24428088,6.012716914,68.48786559,39.11,39.86789631,2.36,3.579676674,15.21,67.69690927,14.8,54.84687421,3.2,25.55149547,24.5,43.53015075,6.2,59.38313378,8.4,8.035487959,15.3493,38.4388,59.1013,0.1968,0,1.9023,0.3608
6013307202,1.15001253,0.014125783,1,19.87127557,4299,42.00929493,0.04435661,8.708944404,30.11823273,0.327252474,79.12881145,0,0,530.4589946,52.66316579,1012.700646,58.7,241.0600574,10.6406894,54.71049694,58.23566478,0,0,4.5,27.76025237,0.225,39.77498345,16,96.26207476,0,0,38.17479418,4.661134787,37.92159303,162.03,99.35194417,6.39,82.03746472,22.19,93.65653041,22.9,69.77980258,8.2,54.22925971,62.6,93.3919598,21.3,99.44039563,32.3,93.58681876,4.0242,35.1244,13.3752,38.6136,0.2094,9.1882,3.4892
6065047000,1.15148869,0.014173878,0,11.93485927,1675,32.98689672,0.03975537,9.35461895,42.6011201,0.009414883,3.584318606,858.1379106,88.37931034,15.90696977,10.4776194,206.9155471,4.2625,574.2803064,67.11627326,44.649632,43.83112791,10.75,62.89660321,0,0,0,0,2,23.87652247,2.5,59.17525773,33.15477282,4.048191175,24.56751711,75.75,82.51495513,7.45,93.50782653,25.74,98.18045862,20.2,65.19868388,-999,-999,47.5,79.13316583,11.6,91.26756897,12.8,27.2243346,17.9701,41.194,48.4776,4.8955,0.4179,1.3134,3.7015
6065047202,1.159820448,0.014448423,0,23.1462167,1656,15.76879541,0.06350576,6.371785884,4.467952707,0.001642181,0.634723086,0.061587483,22.27586207,0.224155,3.175793948,-999,-999,282.9351063,19.25814912,45.30323379,44.72589792,0,0,0,0,0.1,16.63798809,0,0,2,52.89805269,22.3109768,2.724165836,5.102675793,40.76,42.64705882,5.68,68.53990249,12.92,53.31505484,11.7,47.50696026,1.8,14.27798078,41.3,71.09296482,13.5,95.01561687,18.4,55.95690748,34.3599,29.3478,68.1159,0,0,0.4831,2.0531
6065043308,1.161739869,0.014512421,0,18.2296174,2892,34.02316653,0.06464682,9.004104698,37.41132545,0.234185328,67.79091475,0,0,110.6953354,24.53113278,557.7145409,25.3375,550.6607555,64.64343699,69.18253207,78.00882168,0,0,2,14.31180475,0.2,35.6187955,0,0,0,0,35.94129082,4.388424471,31.71126322,63.79,73.01844467,4.89,49.28149859,19.92,87.20089731,30.9,81.23259934,5.7,41.43997835,63.8,94.23366834,18.1,98.71160854,26,82.61089987,7.4689,63.2434,23.5131,10.7538,1.1065,1.1757,0.2075
6065043403,1.165676862,0.014644578,0,19.21854283,2741,31.58661701,0.06464682,9.240592035,41.10765401,0.079480437,29.60796515,0,0,194.7706273,34.23355839,270.7716916,6.775,559.9982646,65.65505183,67.15403309,75.4505356,0,0,0,0,0.12,20.31767042,0,0,0,0,30.22598161,3.690586351,18.22028625,84.01,87.30059821,8.36,97.69053118,19.41,85.61814556,19.1,63.19919008,6.4,45.37826499,71.4,97.78894472,7.1,68.40187402,42.9,99.29024081,14.5932,53.5206,34.44,7.625,0,3.0646,1.3499
6089012301,1.16865591,0.014745378,0,21.37526824,2580,27.99367279,0.04539285,10.556491,52.57000622,0.068859465,25.40136901,1.408224852,44.93103448,1.0880957,4.488622156,591.8236641,27.8,353.3890001,36.38066692,51.87276206,54.16509137,0,0,4.25,26.61464387,0.11,19.24553276,2,23.87652247,0.5,22.08476518,30.14647875,3.680879068,17.94648413,48.68,54.59870389,6.28,80.03592507,18.44,82.4775673,17.8,61.09845609,-999,-999,49,80.64070352,-999,-999,25.3,81.03929024,22.3643,33.1783,62.4419,1.0078,3.3721,0,0
6065043307,1.172627039,0.014880826,0,27.6599821,6764,33.71593822,0.06350576,9.026226084,37.90914748,0.062609832,22.97448662,41.0957336,71,221.9795036,36.30907727,453.3928661,17.5625,562.0769362,65.80492069,50.53184654,52.31253938,0,0,0,0,0.1,16.63798809,0,0,0,0,34.01955925,4.153781427,26.63347853,105.4,94.13010967,5.62,67.3723377,23.62,96.22382851,23.6,70.83016958,5.2,38.61144945,45.2,76.4321608,13.8,95.49713691,22.3,71.57160963,18.4654,38.7788,42.3862,11.7238,0,0.7688,6.3424
6073020807,1.176200311,0.015003767,0,37.38744126,2720,13.96248271,0.05409104,6.619511886,5.451151213,0.006580425,2.663347853,0.025620014,17.10344828,4.181373367,7.226806702,273.8647556,6.925,572.5041398,67.00387161,20.9786488,13.23251418,0,0,4,26.16636228,0.1,16.63798809,7,66.73666527,10,91.04238259,29.22096471,3.567873987,16.14187928,25.29,16.93668993,6.82,87.96510136,12.2,47.51994018,9.8,41.23006834,0.5,1.813506564,22.4,39.39698492,2.9,15.83810515,12.3,24.94296578,20.8088,10.9926,82.8676,0.8088,0.9191,2.9779,1.4338
6015000104,1.180615342,0.015157073,0,27.89601073,2428,19.48438383,0.02655433,6.393086833,4.542626011,0.048056784,17.12507778,0,0,0.253162333,3.350837709,321.3311233,9.3625,339.8423638,34.79455476,52.1383662,54.64398236,1.5,20.47405748,3.6,23.65930599,0.26,44.72534745,0,0,2,52.89805269,19.78430607,2.415659841,2.874922215,77.64,83.73629113,-999,-999,25.59,97.96859422,25.7,74.41154138,4.5,34.64609555,68.6,96.85929648,7.8,74.10203019,15.9,43.28263625,11.6969,40.486,48.5997,0,2.7595,4.3657,3.7891
6029003400,1.181945892,0.015203581,1,17.86806828,4762,42.62855652,0.06236471,12.70013089,92.35843186,0.045433412,16.20410703,0,0,762.297343,59.68992248,226.5455103,5.05,517.0115913,62.13313351,84.91920059,93.30812854,1,17.07726764,1.25,7.438153744,0.125,21.95896757,0,0,2.2,54.84536082,41.54158027,5.072218699,47.28064717,38.56,39.00797607,7.25,92.10931486,23.07,95.30159521,35.4,85.69982283,25.2,92.51590202,74.2,98.58040201,12.9,94.09161895,19.8,61.9391635,8.4838,61.7808,34.3133,0,0.357,1.617,1.932
6067009503,1.185041989,0.015312355,0,18.31954314,3123,37.04428626,0.04791979,8.92281033,35.59427505,0.308557157,77.41132545,25.20028119,67.62068966,13.7112999,9.92748187,1017.982368,59.0625,345.7991084,35.4939428,41.72337175,39.60932577,2,25.6252333,5.5,32.37589241,0.26,44.72534745,0,0,7,83.27605956,43.93741743,5.364749942,53.8643435,44.7,48.40478564,4.1,28.95817295,19.29,85.23180459,37,87.25639079,16.6,80.67397483,41.6,71.54522613,9.4,83.62831858,22.3,71.57160963,20.7813,48.1588,41.6266,0.064,0,1.3128,8.8377
6083002210,1.185718415,0.015336223,0,16.4832243,6876,24.2048007,0.03419029,7.828329321,11.87305538,0.16575972,55.13378967,3.210508224,50.86206897,68.7440049,20.43010753,1353.690856,73.8875,246.3726714,11.16523042,22.05272505,14.61877757,3.5,33.87458007,7,37.60584426,0.255,43.65320979,17,96.78706426,4,70.42382589,39.53436846,4.827138536,41.60547604,82.18,86.65254237,3.43,15.02437773,12.69,52.00648056,29.4,79.473551,6.9,48.19326025,33,58.61809045,2.7,13.1832379,12.9,27.78200253,11.4311,62.4636,23.4293,3.1268,0,0.6981,10.2821
6111000302,1.188588392,0.015437906,0,27.33902725,8257,31.45550559,0.05086891,8.277700741,17.67268202,0.037356674,13.35407592,391.5177752,84.51724138,33.75893403,15.19129782,291.4838955,7.8125,418.3309725,48.25777445,67.15665693,75.47574039,12,68.94363568,10.5,48.48082351,0.21,37.68365321,4,43.78412432,9.5,89.82817869,46.41283107,5.666997455,60.74673304,45.1,48.90329013,5.42,62.61226585,12.42,50.02492522,22.1,68.41305998,7.5,51.10299093,31.1,55.50251256,3,17.11348256,22.9,73.72623574,12.0504,72.1327,23.5073,0,1.0173,2.1194,1.2232
6065044919,1.189531299,0.01547146,0,36.60943821,5011,10.12931643,0.06350576,7.128044213,7.380211574,0.082783941,30.85252022,0,0,0.060889867,2.188047012,995.1391542,57.5625,407.9316987,45.36030973,9.773988388,3.629489603,0,0,0,0,0.21,37.68365321,0,0,0,0,22.34763748,2.728642097,5.140012446,23,13.17298106,-999,-999,9.56,25.87238285,8.1,34.77600607,1.1,7.375828935,31.4,56.0678392,13,94.31285789,21.2,67.71863118,67.8308,5.5278,84.7535,3.9314,1.2373,2.734,1.816
6111000304,1.200689468,0.015874113,0,25.31203794,4279,25.60090352,0.05027629,8.296266048,18.10827629,0.023783992,8.537647791,67.71342608,74.27586207,26.58166693,13.15328832,250.7721574,6,340.6615267,34.8694892,59.58680151,65.20478891,0,0,4.8,28.32475511,0.3,50.13898081,8,72.15455691,11.2,92.89805269,39.80214807,4.859834374,42.32731798,41.52,43.91824526,4.37,35.23222992,11.44,41.61266201,24.8,72.94355859,14.9,77.14169712,29,52.26130653,3.2,19.58615305,26.9,84.626109,13.8817,74.7838,23.7439,0,0,0.6076,0.8647
6071010413,1.204955982,0.016030829,0,32.87306502,7226,14.95506489,0.06464682,5.321519525,1.518357187,0.00783038,3.13627878,0,0,0.858984333,4.126031508,673.9290208,34.075,522.5399791,62.52029474,29.47313808,23.33963453,0,0,0.75,4.416403785,0.1,16.63798809,0,0,0,0,19.93224902,2.433723647,3.011823273,54.63,62.53738784,4.52,39.19681807,23.08,95.31405783,16.9,59.56719818,0.5,1.813506564,40.7,70.12562814,14.4,96.25195211,14.6,36.2103929,19.0423,32.9781,56.9333,6.8364,0.8165,1.979,0.4567
6073019001,1.209646141,0.016204892,0,64.15954476,5837,13.49287748,0.0499555,8.201810399,16.4405725,0.028999936,10.24268824,8.342198015,58.79310345,13.46196683,9.814953738,1355.693734,73.95,263.4159805,15.2866242,21.05882329,13.35853812,12,68.94363568,0,0,0.05,7.346128392,13,91.87316254,0.2,9.667812142,33.43200433,4.082041088,25.31425016,24.78,16.07676969,3.67,19.59199384,11.83,44.67846461,5.2,22.22222222,1.8,14.27798078,18.9,31.73366834,11.2,90.330557,12.6,26.17237009,36.44,19.839,74.6445,0,0,2.8097,2.7069
6065043315,1.220134354,0.016601004,0,18.77885644,2887,19.05404026,0.06350576,8.686465504,29.32171749,0.028424603,10.03111388,12.24869299,61.86206897,62.6986871,19.77994499,192.1519182,3.9,387.3024018,40.72686399,37.32193445,33.53497164,0,0,0,0,0.01,1.800132363,0,0,0,0,24.30403632,2.967518008,7.629122589,69.41,78.04087737,5.71,69.15576084,22.28,93.90578265,18.4,62.03492787,1.1,7.375828935,31.5,56.21859296,7.8,74.10203019,10.8,17.41444867,11.9501,42.3623,54.1046,2.0436,0.2078,1.0391,0.2425
